ticker,classification,market_cap,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,qualification_reason,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2
HINDPETRO,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger",441771.0,434106.0,433857.0,114937.0,115153.0,18047.0,6736.0,7.0,4.0,30633.0,3396.0,0.0,0.0,55964.0,70558.0,100568.0,86179.0,0.0,0.0,36111.0,22.0,11.0,14.0,18.0,54.9,54.9,17.26,16.35,19.58,20.64,0.0,0.0,3749.0,6.0,10.0,0.0,0.0
HINDUNILVR,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",64468.0,61328.0,61896.0,16351.0,16441.0,15059.0,10671.0,23.0,24.0,15039.0,410.0,0.0,0.0,1478.0,1648.0,57428.0,54335.0,0.0,0.0,10999.0,28.0,28.0,-89.0,-72.0,61.9,61.9,10.1,10.71,16.33,15.68,0.0,0.0,4923.0,19.0,23.0,0.0,0.0
HINDWAREAP,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger, Smart Money Creep Trigger",2510.0,2523.0,2776.0,663.0,640.0,-39.0,-68.0,8.0,6.0,198.0,70.0,0.0,0.0,856.0,889.0,999.0,875.0,0.0,0.0,258.0,7.0,4.0,108.0,174.0,52.74,52.74,3.36,3.1,5.83,5.75,0.0,0.0,-18.0,61.0,73.0,0.0,0.0
HINDZINC,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",40844.0,34083.0,28932.0,13544.0,10980.0,13832.0,10353.0,54.0,51.0,22080.0,881.0,0.0,0.0,8728.0,10967.0,19937.0,18608.0,0.0,0.0,17008.0,70.0,61.0,4.0,1.0,60.71,61.84,2.39,1.54,4.84,4.68,0.0,0.0,1099.0,4.0,1.0,0.0,0.0
HLEGLAS,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",1353.0,1028.0,968.0,392.0,327.0,57.0,62.0,10.0,13.0,140.0,34.0,0.0,0.0,348.0,381.0,627.0,593.0,0.0,0.0,161.0,12.0,13.0,193.0,278.0,65.64,65.64,2.27,2.14,4.88,4.48,0.0,0.0,2.0,73.0,66.0,0.0,0.0
HPAL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",249.0,253.0,236.0,57.82,61.97,7.0,18.0,5.0,10.0,13.0,3.0,0.0,0.0,4.0,8.0,73.0,73.0,0.0,0.0,7.0,6.0,14.0,109.0,137.0,71.35,71.35,0.02,0.01,0.0,0.0,0.0,0.0,3.0,55.0,60.0,0.0,0.0
IGIL,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",1293.0,1229.0,1053.0,369.0,320.0,570.0,532.0,60.0,60.0,777.0,10.0,0.0,0.0,143.0,145.0,410.0,384.0,0.0,0.0,502.0,54.0,68.0,70.0,57.0,76.55,76.55,8.6,9.61,6.38,5.44,0.0,0.0,56.0,70.0,57.0,0.0,0.0
IITL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",-15.0,17.0,36.0,-41.0,11.0,-12.0,4.0,0.0,42.0,-13.0,0.0,0.0,0.0,2.0,2.0,5.0,7.0,0.0,0.0,17.0,-4.0,1.0,-15.0,1.0,56.46,53.9,5.3,7.07,1.41,1.41,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
IKS,HYPER-COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Both Tracks. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",3194.0,2664.0,1818.0,858.0,815.0,722.0,486.0,34.0,29.0,1082.0,70.0,0.0,0.0,766.0,856.0,1863.0,1790.0,0.0,0.0,674.0,0.0,27.0,0.0,73.0,63.72,63.72,8.19,7.56,6.4,6.06,0.0,0.0,17.0,0.0,73.0,0.0,0.0
INDIACEM,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,"Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",4485.0,4149.0,5112.0,1229.0,1114.0,-67.0,-144.0,9.0,-9.0,397.0,99.0,0.0,0.0,1305.0,1165.0,11187.0,11638.0,0.0,0.0,-27.0,2.0,-5.0,-28.0,-113.0,75.0,75.0,3.49,3.41,12.9,12.8,0.0,0.0,-62.0,20.0,58.0,0.0,0.0
INDOAMIN,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",1160.0,1079.0,943.0,318.0,277.0,79.0,56.0,11.0,9.0,123.0,24.0,0.0,0.0,311.0,284.0,325.0,265.0,0.0,0.0,79.0,20.0,18.0,110.0,93.0,58.42,58.42,0.02,0.0,0.0,0.0,0.0,0.0,29.0,89.0,86.0,0.0,0.0
INDORAMA,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",4910.0,4259.0,3873.0,1202.0,1182.0,150.0,1.0,6.0,4.0,312.0,130.0,0.0,0.0,1133.0,1136.0,1232.0,1264.0,0.0,0.0,134.0,18.0,10.0,-58.0,-63.0,74.84,74.84,0.24,0.21,0.92,0.92,0.0,0.0,16.0,18.0,14.0,0.0,0.0
INDOTHAI,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger",104.0,27.0,31.0,38.0,28.0,66.0,8.0,83.0,44.0,86.0,3.0,0.0,0.0,25.0,4.0,14.0,13.0,0.0,0.0,-34.0,35.0,9.0,24.0,251.0,56.5,56.77,1.22,1.28,0.49,0.19,0.0,0.0,0.0,24.0,251.0,0.0,0.0
INDSWFTLAB,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,"Promoter holding is passable but low (43.0%) | Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",641.0,562.0,1709.0,170.0,151.0,41.0,250.0,7.0,-3.0,45.0,1.0,0.0,0.0,18.0,41.0,306.0,273.0,0.0,0.0,-70.0,5.0,1.0,116.0,112.0,43.0,39.49,13.88,14.33,0.0,0.68,0.0,0.0,36.0,113.0,107.0,0.0,0.0
INOXGREEN,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CRITICAL WARNING: Other Income (₹144.0Cr) exceeds Core Operating Profit (₹23.0Cr). Profits are highly engineered.,Neutral: Trade working capital is stable.,Debt exceeds hard physical assets,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",281.0,236.0,224.0,69.0,78.0,103.0,22.0,8.0,22.0,23.0,9.0,0.0,0.0,88.0,181.0,15.0,704.0,0.0,0.0,67.0,8.0,3.0,216.0,279.0,56.12,54.82,8.74,7.57,1.5,1.41,0.0,0.0,144.0,216.0,279.0,0.0,0.0
INTLCONV,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CRITICAL WARNING: Other Income (₹59.0Cr) exceeds Core Operating Profit (₹40.0Cr). Profits are highly engineered.,Neutral: Trade working capital is stable.,Debt exceeds hard physical assets,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",213.0,152.0,134.0,97.03,35.34,68.0,92.0,19.0,14.0,40.0,8.0,0.0,0.0,73.0,86.0,15.0,14.0,0.0,0.0,35.0,21.0,27.0,42.0,30.0,69.86,69.65,0.85,0.37,0.54,0.52,0.0,0.0,59.0,45.0,47.0,0.0,0.0
IOC,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",784415.0,758106.0,776352.0,208289.0,205157.0,43677.0,13789.0,10.0,5.0,77062.0,8308.0,0.0,0.0,131822.0,152271.0,211722.0,201142.0,0.0,0.0,76142.0,19.0,7.0,41.0,39.0,51.5,51.5,9.84,8.57,9.1,10.0,0.0,0.0,7139.0,7.0,9.0,0.0,0.0
ITDC,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",533.0,570.0,509.0,142.0,185.0,82.0,81.0,17.0,15.0,91.0,2.0,0.0,0.0,1.0,1.0,42.0,42.0,0.0,0.0,70.0,30.0,31.0,-47.0,-1155.0,87.03,87.03,0.02,0.0,1.78,1.78,0.0,0.0,29.0,76.0,77.0,0.0,0.0
IWP,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",229.0,226.0,192.0,68.5,53.32,5.0,5.0,7.0,7.0,15.0,7.0,0.0,0.0,68.0,80.0,386.0,385.0,0.0,0.0,24.0,3.0,3.0,160.0,213.0,71.26,71.12,0.0,0.0,0.31,0.31,0.0,0.0,2.0,74.0,78.0,0.0,0.0
JAGRAN,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger",1876.0,1888.0,1934.0,472.1,476.71,185.0,94.0,13.0,8.0,250.0,20.0,0.0,0.0,110.0,186.0,687.0,747.0,0.0,0.0,269.0,13.0,6.0,10.0,17.0,69.0,69.0,2.24,2.44,6.3,7.58,0.0,0.0,123.0,86.0,87.0,0.0,0.0
JAINREC,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow","Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger",9543.0,7126.0,4428.0,3105.0,2775.0,347.0,223.0,6.0,5.0,558.0,96.0,0.0,0.0,1276.0,928.0,114.0,89.0,0.0,0.0,-602.0,25.0,27.0,66.0,39.0,73.59,73.59,3.02,3.7,10.04,8.58,0.0,0.0,24.0,18.0,7.0,0.0,0.0
JAMNAAUTO,HYPER-COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (49.85%),"Passed Both Tracks. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger, Elite Capital Efficiency Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",2612.0,2270.0,2427.0,840.0,668.0,231.0,180.0,15.0,13.0,396.0,13.0,0.0,0.0,12.0,358.0,849.0,504.0,0.0,0.0,510.0,27.0,21.0,37.0,88.0,49.85,49.93,9.25,5.2,4.83,8.07,0.0,0.0,-2.0,11.0,25.0,0.0,0.0
JAYBARMARU,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",2551.0,2290.0,2292.0,766.0,645.0,140.0,33.0,11.0,7.0,283.0,44.0,0.0,0.0,531.0,540.0,1173.0,922.0,0.0,0.0,197.0,17.0,8.0,12.0,0.0,59.35,59.35,1.33,0.9,0.03,0.03,0.0,0.0,5.0,17.0,14.0,0.0,0.0
JAYKAY,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CRITICAL WARNING: Other Income (₹202.0Cr) exceeds Core Operating Profit (₹42.0Cr). Profits are highly engineered.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger, Smart Money Creep Trigger",258.0,81.0,53.0,61.0,60.0,216.0,7.0,16.0,-1.0,42.0,7.0,0.0,0.0,39.0,37.0,99.0,105.0,0.0,0.0,40.0,8.0,1.0,355.0,505.0,65.19,65.19,0.18,0.13,0.0,0.0,0.0,0.0,202.0,134.0,529.0,0.0,0.0
JBCHEPHARM,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (48.8%),"Passed Track B. Fired: Elite Capital Efficiency Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",4148.0,3918.0,3484.0,904.0,1065.0,709.0,660.0,27.0,26.0,1107.0,6.0,0.0,0.0,4.0,28.0,1885.0,1968.0,0.0,0.0,704.0,25.0,26.0,151.0,109.0,48.8,47.55,16.33,14.88,21.38,23.35,0.0,0.0,33.0,69.0,76.0,0.0,0.0
JETFREIGHT,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",444.0,442.0,401.0,127.6,113.2,7.0,4.0,4.0,3.0,17.0,7.0,0.0,0.0,74.0,65.0,25.0,27.0,0.0,0.0,-8.0,14.0,11.0,79.0,64.0,50.92,50.92,0.03,0.0,0.0,0.0,0.0,0.0,4.0,79.0,64.0,0.0,0.0
JINDALSTEL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",53225.0,50129.0,50354.0,16218.0,13027.0,3361.0,2846.0,18.0,19.0,9644.0,1517.0,0.0,0.0,22610.0,18406.0,65209.0,48989.0,0.0,0.0,7204.0,10.0,11.0,1.0,8.0,62.71,62.71,9.19,9.02,19.14,19.1,0.0,0.0,-543.0,12.0,10.0,0.0,0.0
JINDRILL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",997.0,828.0,617.0,263.0,242.0,211.0,216.0,35.0,29.0,349.0,8.0,0.0,0.0,93.0,164.0,1185.0,1294.0,0.0,0.0,178.0,15.0,16.0,82.0,90.0,66.78,66.44,0.62,0.85,0.0,0.0,0.0,0.0,80.0,82.0,90.0,0.0,0.0
JSLL,HYPER-COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Both Tracks. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger, Smart Money Creep Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",801.0,469.0,205.0,216.0,222.0,222.0,80.0,44.0,30.0,349.0,13.0,0.0,0.0,127.0,117.0,294.0,255.0,0.0,0.0,254.0,64.0,0.0,20.0,38.0,63.62,63.62,6.17,6.31,0.46,0.11,0.0,0.0,8.0,32.0,66.0,0.0,0.0
JSWCEMENT,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",6512.0,5785.0,6002.0,1895.0,1621.0,-799.0,-164.0,19.0,11.0,1240.0,378.0,0.0,0.0,4464.0,6563.0,8498.0,6785.0,0.0,0.0,1170.0,11.0,5.0,-140.0,-150.0,72.04,72.34,2.93,3.03,8.74,8.09,0.0,0.0,-1321.0,48.0,49.0,0.0,0.0
JSWSTEEL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (45.31%),"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",185470.0,168824.0,175006.0,51180.0,45991.0,25508.0,3491.0,16.0,13.0,29346.0,9102.0,0.0,0.0,99310.0,98752.0,117552.0,124466.0,0.0,0.0,25152.0,11.0,8.0,91.0,28.0,45.31,45.31,25.38,25.38,11.16,11.06,0.0,0.0,18607.0,22.0,18.0,0.0,0.0
JUBLCPL,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger",1891.0,1541.0,1244.0,485.0,451.0,128.0,88.0,10.0,10.0,196.0,7.0,0.0,0.0,51.0,78.0,201.0,180.0,0.0,0.0,75.0,40.0,33.0,80.0,79.0,74.36,74.37,0.27,0.24,0.14,0.15,0.0,0.0,1.0,79.0,68.0,0.0,0.0
JUBLFOOD,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (40.27%),"Passed Track B. Fired: Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",9513.0,8142.0,5655.0,2499.0,2429.0,444.0,217.0,20.0,19.0,1888.0,436.0,0.0,0.0,4902.0,4372.0,7402.0,6434.0,0.0,0.0,1894.0,15.0,13.0,-86.0,-65.0,40.27,40.27,17.29,18.59,36.38,34.79,0.0,0.0,106.0,14.0,15.0,0.0,0.0
JUBLINGREA,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (45.22%),"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",4388.0,4178.0,4136.0,1179.0,1051.0,278.0,251.0,13.0,12.0,567.0,49.0,0.0,0.0,792.0,764.0,3183.0,2581.0,0.0,0.0,524.0,11.0,11.0,55.0,75.0,45.22,45.22,6.49,6.15,24.76,24.0,0.0,0.0,27.0,65.0,53.0,0.0,0.0
JUBLPHARMA,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (47.67%),"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",8280.0,7234.0,6703.0,2290.0,2122.0,398.0,836.0,15.0,16.0,1260.0,212.0,0.0,0.0,3615.0,2731.0,8044.0,5176.0,0.0,0.0,1227.0,9.0,10.0,47.0,65.0,47.67,47.67,15.9,15.96,11.63,11.23,0.0,0.0,7.0,47.0,45.0,0.0,0.0
JUSTDIAL,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CRITICAL WARNING: Other Income (₹305.0Cr) exceeds Core Operating Profit (₹217.0Cr). Profits are highly engineered.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",1043.0,845.0,647.0,270.0,265.0,363.0,163.0,21.0,10.0,217.0,9.0,0.0,0.0,85.0,68.0,147.0,152.0,0.0,0.0,259.0,5.0,2.0,0.0,0.0,74.15,74.15,4.82,5.96,9.31,8.96,0.0,0.0,305.0,0.0,0.0,0.0,0.0
KALYANKJIL,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,Debt exceeds hard physical assets,"Passed Track B. Fired: Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",35743.0,25045.0,18516.0,10275.0,10343.0,1350.0,714.0,7.0,6.0,2491.0,433.0,0.0,0.0,6117.0,4959.0,3312.0,2846.0,0.0,0.0,1318.0,21.0,15.0,136.0,129.0,62.86,62.75,14.55,14.11,14.13,15.23,0.0,0.0,167.0,9.0,6.0,0.0,0.0
KANPRPLA,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",719.0,627.0,497.0,180.0,192.0,40.0,11.0,9.0,7.0,65.0,11.0,0.0,0.0,112.0,145.0,207.0,208.0,0.0,0.0,51.0,18.0,12.0,116.0,136.0,68.12,67.63,0.0,0.0,1.48,1.11,0.0,0.0,11.0,48.0,52.0,0.0,0.0
KAUSHALYA,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,"Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger",0.9,0.13,0.14,0.07,0.79,0.33,5.33,-66.67,-876.92,-0.6,0.0,0.0,0.0,0.0,0.0,3.37,3.4,0.0,0.0,-0.04,0.58,6.33,1030.11,7131.54,51.42,51.42,0.0,0.0,0.0,0.0,0.0,0.0,1.09,1030.11,7131.54,0.0,0.0
